Zona;Sede;Año;Mes;Ingresos;Costos;Ut_Bruta;Ut_Operativa;Empl_Operativo;Hrs_Reales;Hrs_Posibles;Nivel_rentab
Zonas Secundarias;TASA Pasto;2021;sep;93350754;48226655;45124099;5663876;5;593;910;Baja
Zonas Secundarias;TASA Pasto;2021;oct;89966076;41663376;48302700;12788467;6;596;910;Baja
Zonas Secundarias;TASA Pasto;2021;nov;81427264;40362385;41064879;-2251947;5;522;750;Perdida
Zonas Secundarias;TASA Pasto;2021;dic;75719046;39695635;36023411;2701648;5;496;750;Baja
Zonas Secundarias;TASA Pasto;2022;ene;54601552;31593094;23008458;-3669008;6;328;910;Perdida
Zonas Secundarias;TASA Pasto;2022;feb;80597195;40262465;40334730;4966100;6;487;910;Baja
Zonas Secundarias;TASA Pasto;2022;mar;96089007;47369505;48719502;8075042;6;610;910;Baja
Zonas Secundarias;TASA Pasto;2022;abr;88903534;47841387;41062147;6172339;6;542;910;Baja
Zonas Secundarias;TASA Pasto;2022;may;91013673;48583387;42430286;10124083;6;546;910;Baja
Zonas Secundarias;TASA Pasto;2022;jun;84856499;47195091;37661408;-1645877;6;473;910;Perdida
Zonas Secundarias;TASA Pasto;2022;jul;92050418;48765116;43285302;3747300;6;490;910;Baja
Zonas Secundarias;TASA Pasto;2022;ago;87244651;43489845;43754806;5824024;6;495;910;Baja
Zonas Secundarias;TASA Pasto;2022;sep;93670655;53821991;39848664;1307458;6;500;910;Baja
Zonas Secundarias;TASA Pasto;2022;oct;75936539;42510489;33426050;-226121;6;422;910;Perdida
Zonas Secundarias;TASA Pasto;2022;nov;87800794;45819381;41981413;-5868858;6;513;910;Perdida
Zonas Secundarias;TASA Pasto;2022;dic;82921826;37293390;45628436;-9661410;6;479;910;Perdida
Zonas Secundarias;TASA Pasto;2023;ene;70904864;36843886;34060978;-3539064;6;396;910;Perdida
Zonas Secundarias;TASA Pasto;2023;feb;95167983;49668198;45499785;-1763227;6;519;910;Perdida
Zonas Secundarias;TASA Pasto;2023;mar;105695890;56727387;48968503;-1183709;6;554;910;Perdida
Zonas Secundarias;TASA Pasto;2023;abr;90996692;50770658;40226034;-5046122;6;484;910;Perdida
Zonas Secundarias;TASA Pasto;2023;may;112606096;58790197;53815899;11224699;6;585;910;Baja
Zonas Secundarias;TASA Pasto;2023;jun;114344919;60251304;54093615;21963190;6;576;910;Baja
Zonas Secundarias;TASA Pasto;2023;jul;93249090;52811044;40438046;-22340849;5;490;910;Perdida
Zonas Secundarias;TASA Pasto;2023;ago;99981686;58636875;41344811;-11821399;6;482;910;Perdida
Zonas Secundarias;TASA Pasto;2023;sep;122679479;63793029;58886450;4047629;6;724;910;Baja
Zonas Secundarias;TASA Pasto;2023;oct;94588005;53609983;40978022;-8170336;6;487;910;Perdida
Zonas Secundarias;TASA Pasto;2023;nov;85797464;48795178;37002286;-45567903;6;432;910;Perdida
Zonas Secundarias;TASA Pasto;2023;dic;113558996;53359713;60199283;36162939;6;525;910;Media
Zonas Secundarias;TASA Pasto;2024;ene;92008214;50891568;41116646;-7510431;5;400;910;Perdida
Zonas Secundarias;TASA Pasto;2024;feb;96412813;51358418;45054395;-15069299;5;480;910;Perdida
Zonas Secundarias;TASA Pasto;2024;mar;104980096;54344882;50635214;880111;5;463;910;Perdida
Zonas Secundarias;TASA Pasto;2024;abr;121072172;66248094;54824078;-21250374;5;507;910;Perdida
Zonas Secundarias;TASA Pasto;2024;may;98065452;53451049;44614403;-10661901;6;436;910;Perdida
Zonas Secundarias;TASA Pasto;2024;jun;111692634;76382859;35309775;-24892778;6;436;910;Perdida
Zonas Secundarias;TASA Pasto;2024;jul;125494282;63115647;62378635;18207074;6;500;910;Baja
Zonas Secundarias;TASA Pasto;2024;ago;96331841;59670886;36660955;-23384000;6;420;910;Perdida
Zonas Secundarias;TASA Pasto;2024;sep;102601587;58304370;44297217;-23374963;6;452;910;Perdida
Zonas Secundarias;TASA Pasto;2024;oct;118018866;59738740;58280126;27062987;5;587;750;Media
Zonas Secundarias;TASA Pasto;2024;nov;111187809;67366943;43820866;-8811664;5;466;750;Perdida
Zonas Secundarias;TASA Pasto;2024;dic;123281841;64121746;59160095;16113404;5;516;750;Baja
Zonas Secundarias;Armenia;2021;ene;82129805;44649305;37480500;1904990;9;793;1140;Baja
Zonas Secundarias;Armenia;2021;feb;92569708;48677263;43892445;2715264;9;876;1140;Baja
Zonas Secundarias;Armenia;2021;mar;90507469;53999416;36508053;-3619340;10;894;1140;Perdida
Zonas Secundarias;Armenia;2021;abr;83205318;54583597;28621721;-17552449;10;888;1140;Perdida
Zonas Secundarias;Armenia;2021;may;61872775;53223411;8649364;-28171380;10;605;1140;Perdida
Zonas Secundarias;Armenia;2021;jun;82505298;55357914;27147384;-16670570;10;828;1140;Perdida
Zonas Secundarias;Armenia;2021;jul;86048453;59808305;26240148;-14817098;10;843;1140;Perdida
Zonas Secundarias;Armenia;2021;ago;89218358;59196788;30021570;-14788248;10;848;1140;Perdida
Zonas Secundarias;Armenia;2021;sep;110163721;62317419;47846302;2157195;9;1009;1140;Baja
Zonas Secundarias;Armenia;2021;oct;75165926;51759102;23406824;-15856613;9;685;1140;Perdida
Zonas Secundarias;Armenia;2021;nov;100176701;56797725;43378976;4401126;9;1056;1140;Baja
Zonas Secundarias;Armenia;2021;dic;88302447;51775493;36526954;-7732134;9;799;1140;Perdida
Zonas Secundarias;Armenia;2022;ene;84311490;46969078;37342412;-4974950;9;817;1140;Perdida
Zonas Secundarias;Armenia;2022;feb;101955025;56228789;45726236;2647837;10;1011;1140;Baja
Zonas Secundarias;Armenia;2022;mar;105798289;66299364;39498925;-8493274;10;1014;1140;Perdida
Zonas Secundarias;Armenia;2022;abr;112514821;58712178;53802643;6812180;10;1012;1140;Baja
Zonas Secundarias;Armenia;2022;may;94878911;62601397;32277514;-21787245;10;773;1140;Perdida
Zonas Secundarias;Armenia;2022;jun;97922045;60252143;37669902;-15418390;10;849;1140;Perdida
Zonas Secundarias;Armenia;2022;jul;88623843;48490774;40133069;-10260654;9;812;1140;Perdida
Zonas Secundarias;Armenia;2022;ago;87161793;47311907;39849886;-22414693;8;741;1140;Perdida
Zonas Secundarias;Armenia;2022;sep;81570502;52516622;29053880;-18369125;9;676;1140;Perdida
Zonas Secundarias;Armenia;2022;oct;97673131;59305921;38367210;-18206957;9;719;1140;Perdida
Zonas Secundarias;Armenia;2022;nov;81086407;50910117;30176290;-28896158;7;705;1140;Perdida
Zonas Secundarias;Armenia;2022;dic;90656374;73059524;17596850;-68655768;9;851;980;Perdida
Zonas Secundarias;Armenia;2023;ene;110062521;60556151;49506370;-6983812;10;927;1140;Perdida
Zonas Secundarias;Armenia;2023;feb;96209109;60797797;35411312;-22718866;10;802;1140;Perdida
Zonas Secundarias;Armenia;2023;mar;102064537;64579314;37485223;-26615984;10;862;1140;Perdida
Zonas Secundarias;Armenia;2023;abr;81126330;65678377;15447953;-28933541;11;679;1140;Perdida
Zonas Secundarias;Armenia;2023;may;109248898;78771690;30477208;-16213547;11;794;1140;Perdida
Zonas Secundarias;Armenia;2023;jun;108024521;73096892;34927629;-19189598;11;691;1140;Perdida
Zonas Secundarias;Armenia;2023;jul;96141137;73675553;22465584;-38466441;11;681;1140;Perdida
Zonas Secundarias;Armenia;2023;ago;92989411;65173111;27816300;-33221469;10;713;1140;Perdida
Zonas Secundarias;Armenia;2023;sep;80813040;53166309;27646731;-23531465;9;596;1140;Perdida
Zonas Secundarias;Armenia;2023;oct;118886929;78757034;40129895;-17336897;8;802;1140;Perdida
Zonas Secundarias;Armenia;2023;nov;94807605;61858444;32949161;-26647618;11;722;1300;Perdida
Zonas Secundarias;Armenia;2023;dic;89506873;77930011;11576862;-43819690;11;608;1300;Perdida
Zonas Secundarias;Armenia;2024;ene;96431620;63121287;33310333;-21215627;9;755;980;Perdida
Zonas Secundarias;Armenia;2024;feb;99253723;72365937;26887786;-24543265;10;690;1140;Perdida
Zonas Secundarias;Armenia;2024;mar;75512756;67398420;8114336;-45947605;10;542;1140;Perdida
Zonas Secundarias;Armenia;2024;abr;100125544;69003772;31121772;-19636441;9;663;1140;Perdida
Zonas Secundarias;Armenia;2024;may;85371933;59656065;25715868;-28973810;9;562;1300;Perdida
Zonas Secundarias;Armenia;2024;jun;91714904;66197719;25517185;-23115608;9;612;1300;Perdida
Zonas Secundarias;Armenia;2024;jul;98573478;81701039;16872439;-35302891;10;666;1300;Perdida
Zonas Secundarias;Armenia;2024;ago;89952872;67385363;22567509;-40913327;10;648;1300;Perdida
Zonas Secundarias;Armenia;2024;sep;105164723;78956462;26208261;-30153132;11;699;1460;Perdida
Zonas Secundarias;Armenia;2024;oct;90816418;62378234;28438184;-33071227;11;558;1460;Perdida
Zonas Secundarias;Armenia;2024;nov;106763209;85570158;21193051;-39301420;12;775;1460;Perdida
Zonas Secundarias;Armenia;2024;dic;83896483;68154184;15742299;-47010327;11;447;1300;Perdida
Zonas Secundarias;Armenia Vitrina;2021;ene;17267292;5168555;12098737;9509493;1;123;0;Alta
Zonas Secundarias;Armenia Vitrina;2021;feb;27856962;5697877;22159085;14130063;1;188;0;Alta
Zonas Secundarias;Armenia Vitrina;2021;mar;28402002;5913215;22488787;18485571;1;196;0;Alta
Zonas Secundarias;Armenia Vitrina;2021;abr;34638280;6173473;28464807;25143074;1;250;160;Alta
Zonas Secundarias;Armenia Vitrina;2021;may;7963302;4781573;3181729;-7110155;1;50;160;Perdida
Zonas Secundarias;Armenia Vitrina;2021;jun;34366341;8464418;25901923;16616147;1;204;160;Alta
Zonas Secundarias;Armenia Vitrina;2021;jul;39763779;10717102;29046677;23572845;1;243;160;Alta
Zonas Secundarias;Armenia Vitrina;2021;ago;34202873;7798212;26404661;17937520;1;216;160;Alta
Zonas Secundarias;Armenia Vitrina;2021;sep;38038625;9557473;28481152;22446277;1;237;160;Alta
Zonas Secundarias;Armenia Vitrina;2021;oct;34056858;10037297;24019561;16854623;2;203;320;Alta
Zonas Secundarias;Armenia Vitrina;2021;nov;39350594;14610837;24739757;13584226;2;236;320;Media
Zonas Secundarias;Armenia Vitrina;2021;dic;38865415;12598342;26267073;20220511;3;244;480;Alta
Zonas Secundarias;Armenia Vitrina;2022;ene;39974854;13991431;25983423;17133996;3;222;480;Media
Zonas Secundarias;Armenia Vitrina;2022;feb;35215963;13395138;21820825;15231080;3;205;480;Alta
Zonas Secundarias;Armenia Vitrina;2022;mar;42131371;15046955;27084416;20720504;3;228;480;Alta
Zonas Secundarias;Armenia Vitrina;2022;abr;39531276;18457531;21073745;17455394;4;224;480;Alta
Zonas Secundarias;Armenia Vitrina;2022;may;35153388;17676143;17477245;14205242;4;203;480;Media
Zonas Secundarias;Armenia Vitrina;2022;jun;38965830;15588520;23377310;18892480;4;222;480;Alta
Zonas Secundarias;Armenia Vitrina;2022;jul;39584931;17714661;21870270;17628878;4;209;480;Alta
Zonas Secundarias;Armenia Vitrina;2022;ago;51794722;20731138;31063584;14835737;4;254;480;Media
Zonas Secundarias;Armenia Vitrina;2022;sep;37042749;20194361;16848388;7175920;4;190;480;Baja
Zonas Secundarias;Armenia Vitrina;2022;oct;38572547;18357344;20215203;16186267;4;208;480;Media
Zonas Secundarias;Armenia Vitrina;2022;nov;33733655;19322841;14410814;6132968;4;163;640;Baja
Zonas Secundarias;Armenia Vitrina;2022;dic;45567549;20085073;25482476;21172738;4;241;480;Alta
Zonas Secundarias;Armenia Vitrina;2023;ene;29273613;18576449;10697164;6876653;4;144;480;Media
Zonas Secundarias;Armenia Vitrina;2023;feb;29982518;20936154;9046364;6560420;4;151;480;Baja
Zonas Secundarias;Armenia Vitrina;2023;mar;48406682;26418845;21987837;12030200;4;226;480;Media
Zonas Secundarias;Armenia Vitrina;2023;abr;31523658;18818455;12705203;6289374;4;159;480;Baja
Zonas Secundarias;Armenia Vitrina;2023;may;39965180;28492089;11473091;8022303;4;188;480;Baja
Zonas Secundarias;Armenia Vitrina;2023;jun;34562770;23638232;10924538;1374620;4;179;480;Baja
Zonas Secundarias;Armenia Vitrina;2023;jul;39716572;21554860;18161712;14587872;4;202;480;Media
Zonas Secundarias;Armenia Vitrina;2023;ago;51941535;25023847;26917688;17642287;3;249;320;Media
Zonas Secundarias;Armenia Vitrina;2023;sep;44236916;17625618;26611298;21558462;3;214;320;Alta
Zonas Secundarias;Armenia Vitrina;2023;oct;37648191;21510022;16138169;12758909;2;159;160;Media
Zonas Secundarias;Armenia Vitrina;2023;nov;44155567;17823780;26331787;22925067;2;186;160;Alta
Zonas Secundarias;Armenia Vitrina;2023;dic;51195026;20546390;30648636;26412394;2;247;160;Alta
Zonas Secundarias;Armenia Vitrina;2024;ene;53976715;19341785;34634930;31322561;2;250;160;Alta
Zonas Secundarias;Armenia Vitrina;2024;feb;43422781;21301634;22121147;17548623;2;156;160;Media
Zonas Secundarias;Armenia Vitrina;2024;mar;44278998;21419078;22859920;19681467;2;171;160;Alta
Zonas Secundarias;Armenia Vitrina;2024;abr;40753075;18530171;22222904;18777448;2;158;160;Alta
Zonas Secundarias;Armenia Vitrina;2024;may;43299775;25623849;17675926;15427727;2;165;160;Media
Zonas Secundarias;Armenia Vitrina;2024;jun;34430455;51205985;-16775530;-18853283;2;139;160;Perdida
Zonas Secundarias;Armenia Vitrina;2024;jul;40787842;33507087;7280755;5382896;2;158;160;Baja
Zonas Secundarias;Armenia Vitrina;2024;ago;40447399;20425671;20021728;13665115;2;165;160;Media
Zonas Secundarias;Armenia Vitrina;2024;sep;41183875;20119423;21064452;19141654;2;179;160;Alta
Zonas Secundarias;Armenia Vitrina;2024;oct;55765272;23869122;31896150;29638457;2;245;160;Alta
Zonas Secundarias;Armenia Vitrina;2024;nov;33548122;12810165;20737957;17398757;2;130;160;Alta
Zonas Secundarias;Armenia Vitrina;2024;dic;55099051;14620538;40478513;31887617;2;197;160;Alta
Zonas Secundarias;Barrancabermeja;2021;ene;102081121;57954165;44126956;10455800;7;635;800;Baja
Zonas Secundarias;Barrancabermeja;2021;feb;99626111;53745984;45880127;10770968;7;637;800;Baja
Zonas Secundarias;Barrancabermeja;2021;mar;105183229;57534512;47648717;10024400;7;659;800;Baja
Zonas Secundarias;Barrancabermeja;2021;abr;101053584;54956142;46097442;14158622;7;639;800;Baja
Zonas Secundarias;Barrancabermeja;2021;may;100507319;58653563;41853756;4372788;7;616;800;Baja
Zonas Secundarias;Barrancabermeja;2021;jun;97260588;53858776;43401812;8524209;7;600;800;Baja
Zonas Secundarias;Barrancabermeja;2021;jul;112813433;62480453;50332980;17477065;7;634;800;Baja
Zonas Secundarias;Barrancabermeja;2021;ago;121278460;64643629;56634831;16371542;7;753;800;Baja
Zonas Secundarias;Barrancabermeja;2021;sep;119471899;63603106;55868793;-10282258;7;722;800;Perdida
Zonas Secundarias;Barrancabermeja;2021;oct;125059887;63462426;61597461;24401894;7;729;800;Baja
Zonas Secundarias;Barrancabermeja;2021;nov;103927092;52739454;51187638;10969410;7;611;800;Baja
Zonas Secundarias;Barrancabermeja;2021;dic;148478994;75416395;73062599;29368362;7;880;800;Baja
Zonas Secundarias;Barrancabermeja;2022;ene;127596457;72820739;54775718;16251417;7;697;800;Baja
Zonas Secundarias;Barrancabermeja;2022;feb;128462468;69137680;59324788;9017325;8;730;960;Baja
Zonas Secundarias;Barrancabermeja;2022;mar;128392871;72970901;55421970;10995803;8;741;960;Baja
Zonas Secundarias;Barrancabermeja;2022;abr;105055786;57509016;47546770;10401241;7;627;800;Baja
Zonas Secundarias;Barrancabermeja;2022;may;143540753;71570747;71970006;14703033;7;810;800;Baja
Zonas Secundarias;Barrancabermeja;2022;jun;121400588;64356360;57044228;16716515;7;692;960;Baja
Zonas Secundarias;Barrancabermeja;2022;jul;144222629;74055516;70167113;21366831;6;774;800;Baja
Zonas Secundarias;Barrancabermeja;2022;ago;152258656;68963090;83295566;25641534;7;884;800;Baja
Zonas Secundarias;Barrancabermeja;2022;sep;151669315;72480402;79188913;34834888;7;851;960;Media
Zonas Secundarias;Barrancabermeja;2022;oct;162142165;78782785;83359380;15594987;7;835;960;Baja
Zonas Secundarias;Barrancabermeja;2022;nov;145655423;64690180;80965243;31454068;8;771;1120;Baja
Zonas Secundarias;Barrancabermeja;2022;dic;152865731;72142124;80723607;22684773;8;813;960;Baja
Zonas Secundarias;Barrancabermeja;2023;ene;154692204;76796674;77895530;24508970;8;785;960;Baja
Zonas Secundarias;Barrancabermeja;2023;feb;182425754;81877670;100548084;47002830;8;926;960;Media
Zonas Secundarias;Barrancabermeja;2023;mar;136462386;69988306;66474080;18194146;8;717;960;Baja
Zonas Secundarias;Barrancabermeja;2023;abr;168815976;89452582;79363394;45714125;7;815;800;Media
Zonas Secundarias;Barrancabermeja;2023;may;170014871;100569532;69445339;10384207;8;836;960;Baja
Zonas Secundarias;Barrancabermeja;2023;jun;162996155;85956095;77040060;12755647;7;797;960;Baja
Zonas Secundarias;Barrancabermeja;2023;jul;154254580;82581683;71672897;11504004;7;772;960;Baja
Zonas Secundarias;Barrancabermeja;2023;ago;135597224;76872420;58724804;620999;7;685;960;Perdida
Zonas Secundarias;Barrancabermeja;2023;sep;120587578;56623402;63964176;-13094187;7;611;960;Perdida
Zonas Secundarias;Barrancabermeja;2023;oct;136445984;82763197;53682787;9866647;8;620;960;Baja
Zonas Secundarias;Barrancabermeja;2023;nov;124271399;72787718;51483681;3475899;8;630;960;Baja
Zonas Secundarias;Barrancabermeja;2023;dic;144216856;71199648;73017208;16880361;8;748;960;Baja
Zonas Secundarias;Barrancabermeja;2024;ene;167694448;85136827;82557621;30635280;8;820;960;Baja
Zonas Secundarias;Barrancabermeja;2024;feb;129078578;80385250;48693328;-15812835;7;605;800;Perdida
Zonas Secundarias;Barrancabermeja;2024;mar;145035885;88108607;56927278;-16179314;8;659;960;Perdida
Zonas Secundarias;Barrancabermeja;2024;abr;158556944;77996650;80560294;13202736;8;726;960;Baja
Zonas Secundarias;Barrancabermeja;2024;may;159031704;93200919;65830785;9773082;8;753;960;Baja
Zonas Secundarias;Barrancabermeja;2024;jun;173130038;86990621;86139417;26840478;8;752;960;Baja
Zonas Secundarias;Barrancabermeja;2024;jul;163261155;84874827;78386328;16065952;8;795;960;Baja
Zonas Secundarias;Barrancabermeja;2024;ago;163296485;88022844;75273641;27479874;8;772;960;Baja
Zonas Secundarias;Barrancabermeja;2024;sep;152750497;82599435;70151062;17319180;8;727;960;Baja
Zonas Secundarias;Barrancabermeja;2024;oct;179161637;95558483;83603154;31118801;9;756;960;Baja
Zonas Secundarias;Barrancabermeja;2024;nov;132458889;73163441;59295448;-10598893;9;619;960;Perdida
Zonas Secundarias;Barrancabermeja;2024;dic;157438094;83592240;73845854;21987293;8;664;960;Baja
Zonas Secundarias;Bucaramanga Colision;2021;ene;188389968;82697361;105692607;35386455;11;1671;1680;Baja
Zonas Secundarias;Bucaramanga Colision;2021;feb;153646848;85929078;67717770;-4861297;11;1284;1680;Perdida
Zonas Secundarias;Bucaramanga Colision;2021;mar;220013908;104599991;115413917;24037397;11;1916;1680;Baja
Zonas Secundarias;Bucaramanga Colision;2021;abr;228567840;103464977;125102863;38986019;11;1977;1680;Baja
Zonas Secundarias;Bucaramanga Colision;2021;may;185209090;105604792;79604298;6266201;11;1688;1680;Baja
Zonas Secundarias;Bucaramanga Colision;2021;jun;161809513;102664772;59144741;-15386944;12;1329;1680;Perdida
Zonas Secundarias;Bucaramanga Colision;2021;jul;201424136;106527465;94896671;18710340;12;1559;1680;Baja
Zonas Secundarias;Bucaramanga Colision;2021;ago;226261794;126580511;99681283;22557822;13;1991;1840;Baja
Zonas Secundarias;Bucaramanga Colision;2021;sep;296919572;147104371;149815201;54284215;13;2391;1840;Baja
Zonas Secundarias;Bucaramanga Colision;2021;oct;224999161;123738568;101260593;16644935;13;1864;1840;Baja
Zonas Secundarias;Bucaramanga Colision;2021;nov;256076120;136897960;119178160;29244574;13;2020;1840;Baja
Zonas Secundarias;Bucaramanga Colision;2021;dic;204216095;125657433;78558662;-28589019;13;1659;1840;Perdida
Zonas Secundarias;Bucaramanga Colision;2022;ene;211546810;112881913;98664897;11099990;13;2050;1840;Baja
Zonas Secundarias;Bucaramanga Colision;2022;feb;215991305;123329399;92661906;15322193;13;1825;1840;Baja
Zonas Secundarias;Bucaramanga Colision;2022;mar;237352057;129593960;107758097;13416680;13;2165;1840;Baja
Zonas Secundarias;Bucaramanga Colision;2022;abr;215568683;123305784;92262899;-12279306;13;1819;1680;Perdida
Zonas Secundarias;Bucaramanga Colision;2022;may;231852702;120830305;111022397;14347430;13;1997;1680;Baja
Zonas Secundarias;Bucaramanga Colision;2022;jun;252602917;134974012;117628905;11071420;13;2161;1680;Baja
Zonas Secundarias;Bucaramanga Colision;2022;jul;268341679;136059266;132282413;30556472;13;2101;1680;Baja
Zonas Secundarias;Bucaramanga Colision;2022;ago;263846773;156222918;107623855;5427089;11;2024;1320;Baja
Zonas Secundarias;Bucaramanga Colision;2022;sep;191974540;96917411;95057129;6417748;11;1523;1360;Baja
Zonas Secundarias;Bucaramanga Colision;2022;oct;240627562;126851824;113775738;19882148;12;1932;1360;Baja
Zonas Secundarias;Bucaramanga Colision;2022;nov;215287149;113762386;101524763;-21230385;11;1571;1840;Perdida
